@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

R_data_frame,3,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,79,13,0,85.869565,14.130435,0,0.710552,0.202904,0.331689,41.055067,66.732995,91.214767,48.583637,42.63113,0.991465,0.528083,0.463382,55.882159,0.607415,61.264378,0.780488,32,0.078431,4,0.921569,47,0.219512,9,0.888889,0.780488,0.831169,0.714996,0.908417,0.915734,0.858696,0.156639,0.843361,0.141304,0.861391,0.858696,0.857409,0.714996,0.908417,0.908629,0.854837,0.858696,0.009,0.001,0.009961,0.00004,9.961,0.04,5535,139180,18070,98.913043,78.804348,?,?,?
R_data_frame,3,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,83,9,0,90.217391,9.782609,0,0.803419,0.17483,0.297789,35.374738,59.912607,91.214767,43.114802,48.099965,0.991465,0.468639,0.522826,61.689306,0.670536,67.630832,0.926829,38,0.117647,6,0.882353,45,0.073171,3,0.863636,0.926829,0.894118,0.805149,0.923482,0.900878,0.902174,0.092992,0.907008,0.097826,0.904583,0.902174,0.902418,0.805149,0.923482,0.905322,0.901604,0.902174,0.013,0.001,0.013772,0.000072,13.772,0.072,5535,139180,18070,96.73913,78.26087,?,?,?
R_data_frame,3,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,79,13,0,85.869565,14.130435,0,0.711946,0.209374,0.354256,42.364137,71.273264,91.214767,57.911953,33.302814,0.991465,0.629478,0.361987,54.462877,0.591988,59.708399,0.804878,33,0.098039,5,0.901961,46,0.195122,8,0.868421,0.804878,0.835443,0.713524,0.888809,0.890743,0.858696,0.151857,0.848143,0.141304,0.859236,0.858696,0.858031,0.713524,0.888809,0.885549,0.855817,0.858696,0.013,0,0.013181,0.000058,13.181,0.058,5535,139180,18070,96.73913,77.173913,?,?,?
R_data_frame,3,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,85,7,0,92.391304,7.608696,0,0.847826,0.172226,0.261422,34.847688,52.59586,91.214767,31.318229,59.896538,0.991465,0.340416,0.651049,62.394812,0.678204,68.404288,0.97561,40,0.117647,6,0.882353,45,0.02439,1,0.869565,0.97561,0.91954,0.852879,0.978718,0.978068,0.923913,0.06595,0.93405,0.076087,0.92982,0.923913,0.924138,0.852879,0.978718,0.978906,0.923688,0.923913,0.012,0,0.011086,0.000044,11.086,0.044,5535,139180,18070,100,80.434783,?,?,?
R_data_frame,3,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,76,16,0,82.608696,17.391304,0,0.65135,0.217726,0.340373,44.054041,68.480073,91.214767,49.036323,42.178444,0.991465,0.533004,0.458461,52.947698,0.575518,58.047287,0.853659,35,0.196078,10,0.803922,41,0.146341,6,0.777778,0.853659,0.813953,0.653839,0.918938,0.894614,0.826087,0.168507,0.831493,0.173913,0.830198,0.826087,0.826582,0.653839,0.918938,0.917175,0.825344,0.826087,0.009,0,0.009599,0.000042,9.599,0.042,5535,139180,18070,98.913043,82.065217,?,?,?
R_data_frame,3,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,74,18,0,80.434783,19.565217,0,0.596294,0.249639,0.391412,50.511321,78.748673,91.214767,65.121399,26.093368,0.991465,0.707841,0.283624,46.342071,0.503718,50.805448,0.682927,28,0.098039,5,0.901961,46,0.317073,13,0.848485,0.682927,0.756757,0.606131,0.872788,0.869578,0.804348,0.21946,0.78054,0.195652,0.810333,0.804348,0.800887,0.606131,0.872788,0.873715,0.79656,0.804348,0.014,0,0.013714,0.000059,13.714,0.059,5535,139180,18070,96.73913,80.434783,?,?,?
R_data_frame,3,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,827,91,76,15,0,83.516484,16.483516,0,0.664866,0.203975,0.333434,41.232711,67.012992,90.361617,46.435921,43.925697,0.992985,0.510285,0.4827,54.760958,0.601769,60.602012,0.780488,32,0.12,6,0.88,44,0.219512,9,0.842105,0.780488,0.810127,0.666365,0.923171,0.917179,0.835165,0.174677,0.825323,0.164835,0.835558,0.835165,0.834436,0.666365,0.923171,0.925552,0.832248,0.835165,0.014,0,0.013858,0.000071,13.858,0.071,5535,139345,17905,97.802198,76.923077,?,?,?
R_data_frame,3,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,827,91,84,7,0,92.307692,7.692308,0,0.843604,0.170943,0.288826,34.555516,58.047806,90.361617,36.615305,53.746313,0.992985,0.402366,0.590619,61.637974,0.67734,68.212562,0.878049,36,0.04,2,0.96,48,0.121951,5,0.947368,0.878049,0.911392,0.845506,0.95,0.94617,0.923077,0.085028,0.914972,0.076923,0.924452,0.923077,0.922737,0.845506,0.95,0.950429,0.921716,0.923077,0.017,0,0.016772,0.000072,16.772,0.072,5535,139345,17905,100,76.923077,?,?,?
R_data_frame,4,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,78,14,0,84.782609,15.217391,0,0.694931,0.214279,0.348796,43.356586,70.174806,91.214767,51.107575,40.107192,0.991465,0.555517,0.435948,53.41854,0.580636,58.563478,0.878049,36,0.176471,9,0.823529,42,0.121951,5,0.8,0.878049,0.837209,0.697586,0.915591,0.875382,0.847826,0.146248,0.853752,0.152174,0.851896,0.847826,0.848259,0.697586,0.915591,0.910206,0.847176,0.847826,0.019,0,0.018913,0.000042,18.913,0.042,5535,139180,18070,97.826087,76.086957,?,?,?
R_data_frame,4,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,81,11,0,88.043478,11.956522,0,0.759734,0.180171,0.298628,36.455348,60.081451,91.214767,38.972086,52.242681,0.991465,0.42361,0.567855,60.251989,0.654913,66.055082,0.902439,37,0.137255,7,0.862745,44,0.097561,4,0.840909,0.902439,0.870588,0.76137,0.946915,0.947131,0.880435,0.115251,0.884749,0.119565,0.882905,0.880435,0.880733,0.76137,0.946915,0.949071,0.879739,0.880435,0.016,0,0.016052,0.000036,16.052,0.036,5535,139180,18070,100,78.26087,?,?,?
R_data_frame,4,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,85,7,0,92.391304,7.608696,0,0.844894,0.167488,0.260972,33.8891,52.505274,91.214767,32.911691,58.303076,0.991465,0.357736,0.633729,63.235325,0.68734,69.325754,0.878049,36,0.039216,2,0.960784,49,0.121951,5,0.947368,0.878049,0.911392,0.846767,0.960067,0.966452,0.923913,0.08508,0.91492,0.076087,0.925216,0.923913,0.923555,0.846767,0.960067,0.959661,0.922363,0.923913,0.012,0,0.01129,0.000033,11.29,0.033,5535,139180,18070,98.913043,79.347826,?,?,?
R_data_frame,4,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,77,15,0,83.695652,16.304348,0,0.670802,0.199175,0.329069,40.300552,66.205954,91.214767,46.44722,44.767547,0.991465,0.504861,0.486604,56.202211,0.610894,61.615254,0.829268,34,0.156863,8,0.843137,43,0.170732,7,0.809524,0.829268,0.819277,0.670963,0.922764,0.906278,0.836957,0.164551,0.835449,0.163043,0.837505,0.836957,0.837132,0.670963,0.922764,0.919959,0.835381,0.836957,0.015,0,0.01424,0.000033,14.24,0.033,5535,139180,18070,98.913043,80.434783,?,?,?
R_data_frame,4,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,76,16,0,82.608696,17.391304,0,0.641151,0.221368,0.359764,44.790993,72.381536,91.214767,57.599747,33.61502,0.991465,0.626084,0.365381,51.978855,0.564988,56.985132,0.707317,29,0.078431,4,0.921569,47,0.292683,12,0.878788,0.707317,0.783784,0.651727,0.892157,0.899704,0.826087,0.197201,0.802799,0.173913,0.833233,0.826087,0.82301,0.651727,0.892157,0.882376,0.819165,0.826087,0.014,0,0.013727,0.000064,13.727,0.064,5535,139180,18070,97.826087,79.347826,?,?,?
R_data_frame,4,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,79,13,0,85.869565,14.130435,0,0.711946,0.217336,0.360601,43.975239,72.549879,91.214767,56.753464,34.461303,0.991465,0.616885,0.374579,53.329636,0.57967,58.466011,0.804878,33,0.098039,5,0.901961,46,0.195122,8,0.868421,0.804878,0.835443,0.713524,0.889766,0.886206,0.858696,0.151857,0.848143,0.141304,0.859236,0.858696,0.858031,0.713524,0.889766,0.89523,0.855817,0.858696,0.014,0,0.013157,0.000032,13.157,0.032,5535,139180,18070,98.913043,78.26087,?,?,?
R_data_frame,4,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,80,12,0,86.956522,13.043478,0,0.734743,0.184024,0.313431,37.234954,63.059654,91.214767,43.944795,47.269972,0.991465,0.477661,0.513804,59.250929,0.644032,64.957606,0.829268,34,0.098039,5,0.901961,46,0.170732,7,0.871795,0.829268,0.85,0.735462,0.925873,0.925789,0.869565,0.138336,0.861664,0.130435,0.869649,0.869565,0.869189,0.735462,0.925873,0.926957,0.867308,0.869565,0.013,0,0.012959,0.000034,12.959,0.034,5535,139180,18070,96.73913,76.630435,?,?,?
R_data_frame,4,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,78,14,0,84.782609,15.217391,0,0.693479,0.197775,0.318287,40.017296,64.036581,91.214767,42.411266,48.803501,0.991465,0.460992,0.530473,56.242964,0.611337,61.659933,0.853659,35,0.156863,8,0.843137,43,0.146341,6,0.813953,0.853659,0.833333,0.694145,0.929938,0.923735,0.847826,0.15103,0.84897,0.152174,0.849209,0.847826,0.848116,0.694145,0.929938,0.931248,0.846667,0.847826,0.015,0,0.014335,0.000034,14.335,0.034,5535,139180,18070,98.913043,75.543478,?,?,?
R_data_frame,4,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,827,91,81,10,0,89.010989,10.989011,0,0.776083,0.177229,0.288556,35.826243,57.993506,90.361617,36.939443,53.422175,0.992985,0.405928,0.587057,60.055399,0.659949,66.461182,0.829268,34,0.06,3,0.94,47,0.170732,7,0.918919,0.829268,0.871795,0.779214,0.948049,0.954165,0.89011,0.120842,0.879158,0.10989,0.892244,0.89011,0.889405,0.779214,0.948049,0.941671,0.887821,0.89011,0.013,0,0.012009,0.000032,12.009,0.032,5535,139345,17905,98.901099,81.318681,?,?,?
R_data_frame,4,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,827,91,74,17,0,81.318681,18.681319,0,0.626779,0.222465,0.348046,44.970516,69.949723,90.361617,50.944037,39.417581,0.992985,0.559825,0.43316,51.442681,0.565304,56.929792,0.853659,35,0.22,11,0.78,39,0.146341,6,0.76087,0.853659,0.804598,0.63059,0.913171,0.885697,0.813187,0.179528,0.820472,0.186813,0.819,0.813187,0.813639,0.63059,0.913171,0.906813,0.812825,0.813187,0.006,0,0.006699,0.000033,6.699,0.033,5535,139345,17905,96.703297,79.120879,?,?,?
R_data_frame,5,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,80,12,0,86.956522,13.043478,0,0.736011,0.202456,0.324337,40.96441,65.253914,91.214767,45.031658,46.183109,0.991465,0.489475,0.50199,55.925895,0.60789,61.312325,0.853659,35,0.117647,6,0.882353,45,0.146341,6,0.853659,0.853659,0.853659,0.736011,0.927068,0.897639,0.869565,0.133554,0.866446,0.130435,0.869565,0.869565,0.869565,0.736011,0.927068,0.923722,0.868006,0.869565,0.007,0,0.007609,0.000033,7.609,0.033,5535,139180,18070,98.913043,79.891304,?,?,?
R_data_frame,5,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,83,9,0,90.217391,9.782609,0,0.804348,0.158777,0.278023,32.1266,55.935939,91.214767,36.198339,55.016428,0.991465,0.39346,0.598005,64.122361,0.696982,70.298223,0.95122,39,0.137255,7,0.862745,44,0.04878,2,0.847826,0.95122,0.896552,0.809142,0.950502,0.922675,0.902174,0.088209,0.911791,0.097826,0.908081,0.902174,0.902464,0.809142,0.950502,0.947177,0.901884,0.902174,0.007,0,0.006704,0.000032,6.704,0.032,5535,139180,18070,97.826087,75.543478,?,?,?
R_data_frame,5,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,78,14,0,84.782609,15.217391,0,0.689039,0.205008,0.328165,41.480726,66.023903,91.214767,45.634913,45.579854,0.991465,0.496032,0.495433,55.160803,0.599574,60.473545,0.780488,32,0.098039,5,0.901961,46,0.219512,9,0.864865,0.780488,0.820513,0.691775,0.925873,0.912812,0.847826,0.165377,0.834623,0.152174,0.849065,0.847826,0.846795,0.691775,0.925873,0.925401,0.844219,0.847826,0.006,0.001,0.006371,0.000031,6.371,0.031,5535,139180,18070,97.826087,77.173913,?,?,?
R_data_frame,5,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,81,11,0,88.043478,11.956522,0,0.75743,0.20027,0.304037,40.522086,61.169637,91.214767,40.753485,50.461282,0.991465,0.442973,0.548492,56.88252,0.618288,62.361086,0.853659,35,0.098039,5,0.901961,46,0.146341,6,0.875,0.853659,0.864198,0.757615,0.936394,0.939908,0.880435,0.124815,0.875185,0.119565,0.88033,0.880435,0.880277,0.757615,0.936394,0.933822,0.878701,0.880435,0.007,0,0.006472,0.000032,6.472,0.032,5535,139180,18070,98.913043,85.326087,?,?,?
R_data_frame,5,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,79,13,0,85.869565,14.130435,0,0.710552,0.20197,0.324894,40.866049,65.36586,91.214767,48.100192,43.114575,0.991465,0.522828,0.468637,56.214354,0.611026,61.628567,0.780488,32,0.078431,4,0.921569,47,0.219512,9,0.888889,0.780488,0.831169,0.714996,0.911286,0.924209,0.858696,0.156639,0.843361,0.141304,0.861391,0.858696,0.857409,0.714996,0.911286,0.904404,0.854837,0.858696,0.007,0,0.006537,0.000031,6.537,0.031,5535,139180,18070,97.826087,82.608696,?,?,?
R_data_frame,5,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,78,14,0,84.782609,15.217391,0,0.694931,0.188839,0.33264,38.209276,66.92435,91.214767,47.0403,44.174467,0.991465,0.511308,0.480157,57.829479,0.628581,63.399251,0.878049,36,0.176471,9,0.823529,42,0.121951,5,0.8,0.878049,0.837209,0.697586,0.924916,0.929313,0.847826,0.146248,0.853752,0.152174,0.851896,0.847826,0.848259,0.697586,0.924916,0.926101,0.847176,0.847826,0.006,0,0.00643,0.000032,6.43,0.032,5535,139180,18070,98.913043,77.717391,?,?,?
R_data_frame,5,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,78,14,0,84.782609,15.217391,0,0.686007,0.207419,0.346779,41.968679,69.769033,91.214767,51.725273,39.489494,0.991465,0.562231,0.429234,54.520949,0.592619,59.772064,0.731707,30,0.058824,3,0.941176,48,0.268293,11,0.909091,0.731707,0.810811,0.697323,0.923721,0.917578,0.847826,0.174942,0.825058,0.152174,0.856133,0.847826,0.845134,0.697323,0.923721,0.925598,0.841769,0.847826,0.007,0,0.006615,0.000033,6.615,0.033,5535,139180,18070,98.913043,75.543478,?,?,?
R_data_frame,5,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,74,18,0,80.434783,19.565217,0,0.602114,0.238228,0.385148,48.202343,77.488484,91.214767,59.989352,31.225415,0.991465,0.652058,0.339407,48.544136,0.527654,53.219602,0.756098,31,0.156863,8,0.843137,43,0.243902,10,0.794872,0.756098,0.775,0.602704,0.890961,0.877341,0.804348,0.205113,0.794887,0.195652,0.80399,0.804348,0.803783,0.602704,0.890961,0.899258,0.800962,0.804348,0.007,0,0.006538,0.000034,6.538,0.034,5535,139180,18070,97.826087,78.26087,?,?,?
R_data_frame,5,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,827,91,82,9,0,90.10989,9.89011,0,0.800681,0.184197,0.295688,37.234818,59.426885,90.361617,41.598096,48.763522,0.992985,0.457122,0.535863,59.685985,0.65589,66.052364,0.902439,37,0.1,5,0.9,45,0.097561,4,0.880952,0.902439,0.891566,0.800878,0.934146,0.921613,0.901099,0.09866,0.90134,0.098901,0.90151,0.901099,0.901195,0.800878,0.934146,0.927391,0.900329,0.901099,0.006,0.001,0.006569,0.000032,6.569,0.032,5535,139345,17905,97.802198,81.868132,?,?,?
R_data_frame,5,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,827,91,74,17,0,81.318681,18.681319,0,0.623509,0.233029,0.364913,47.106019,73.339557,90.361617,54.051279,36.310339,0.992985,0.59397,0.399015,49.496602,0.543919,54.776135,0.804878,33,0.18,9,0.82,41,0.195122,8,0.785714,0.804878,0.795181,0.623662,0.892927,0.908628,0.813187,0.188309,0.811691,0.186813,0.813747,0.813187,0.813369,0.623662,0.892927,0.896266,0.811732,0.813187,0.007,0,0.006513,0.000032,6.513,0.032,5535,139345,17905,98.901099,81.868132,?,?,?
R_data_frame,6,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,81,11,0,88.043478,11.956522,0,0.758588,0.174923,0.29502,35.393436,59.355559,91.214767,37.642414,53.572353,0.991465,0.409157,0.582308,60.921595,0.662191,66.78918,0.878049,36,0.117647,6,0.882353,45,0.121951,5,0.857143,0.878049,0.86747,0.758771,0.949785,0.949343,0.880435,0.120033,0.879967,0.119565,0.880901,0.880435,0.880563,0.758771,0.949785,0.950621,0.879279,0.880435,0.009,0,0.007763,0.000034,7.763,0.034,5535,139180,18070,98.913043,77.173913,?,?,?
R_data_frame,6,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,80,12,0,86.956522,13.043478,0,0.737268,0.20057,0.319964,40.582888,64.373966,91.214767,46.262685,44.952082,0.991465,0.502855,0.48861,56.506253,0.614198,61.94858,0.878049,36,0.137255,7,0.862745,44,0.121951,5,0.837209,0.878049,0.857143,0.737976,0.926112,0.922755,0.869565,0.128771,0.871229,0.130435,0.870886,0.869565,0.869814,0.737976,0.926112,0.924268,0.868571,0.869565,0.006,0,0.00646,0.000032,6.46,0.032,5535,139180,18070,96.73913,80.978261,?,?,?
R_data_frame,6,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,71,21,0,77.173913,22.826087,0,0.541311,0.245084,0.391283,49.589626,78.722723,91.214767,65.927294,25.287474,0.991465,0.716601,0.274864,46.919417,0.509994,51.438401,0.780488,32,0.235294,12,0.764706,39,0.219512,9,0.727273,0.780488,0.752941,0.542476,0.86418,0.828879,0.771739,0.226545,0.773455,0.228261,0.774518,0.771739,0.772309,0.542476,0.86418,0.853059,0.77041,0.771739,0.008,0,0.007039,0.000031,7.039,0.031,5535,139180,18070,94.565217,76.630435,?,?,?
R_data_frame,6,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,78,14,0,84.782609,15.217391,0,0.693479,0.175061,0.303075,35.421403,60.976041,91.214767,37.067129,54.147638,0.991465,0.402904,0.588561,60.338864,0.655857,66.150325,0.853659,35,0.156863,8,0.843137,43,0.146341,6,0.813953,0.853659,0.833333,0.694145,0.958154,0.954749,0.847826,0.15103,0.84897,0.152174,0.849209,0.847826,0.848116,0.694145,0.958154,0.961638,0.846667,0.847826,0.006,0,0.006368,0.000033,6.368,0.033,5535,139180,18070,100,76.086957,?,?,?
R_data_frame,6,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,77,15,0,83.695652,16.304348,0,0.66763,0.212193,0.351941,42.934596,70.80753,91.214767,53.688027,37.52674,0.991465,0.583566,0.407899,53.869056,0.585533,59.057385,0.780488,32,0.117647,6,0.882353,45,0.219512,9,0.842105,0.780488,0.810127,0.66911,0.90483,0.892359,0.836957,0.174116,0.825884,0.163043,0.837243,0.836957,0.83619,0.66911,0.90483,0.904706,0.833635,0.836957,0.007,0,0.006551,0.000032,6.551,0.032,5535,139180,18070,97.826087,78.804348,?,?,?
R_data_frame,6,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,79,13,0,85.869565,14.130435,0,0.711946,0.197314,0.312639,39.924098,62.900391,91.214767,42.681274,48.533493,0.991465,0.463927,0.527538,57.088873,0.620531,62.587314,0.804878,33,0.098039,5,0.901961,46,0.195122,8,0.868421,0.804878,0.835443,0.713524,0.931373,0.91783,0.858696,0.151857,0.848143,0.141304,0.859236,0.858696,0.858031,0.713524,0.931373,0.931315,0.855817,0.858696,0.006,0,0.006331,0.00003,6.331,0.03,5535,139180,18070,98.913043,83.695652,?,?,?
R_data_frame,6,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,73,19,0,79.347826,20.652174,0,0.584995,0.23029,0.349821,46.596234,70.381058,91.214767,50.635084,40.579683,0.991465,0.550381,0.441084,50.149959,0.545108,54.980088,0.804878,33,0.215686,11,0.784314,40,0.195122,8,0.75,0.804878,0.776471,0.586255,0.903874,0.899502,0.793478,0.204286,0.795714,0.206522,0.796196,0.793478,0.793994,0.586255,0.903874,0.906754,0.792276,0.793478,0.006,0,0.00634,0.000032,6.34,0.032,5535,139180,18070,98.913043,82.608696,?,?,?
R_data_frame,6,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,80,12,0,86.956522,13.043478,0,0.734743,0.187457,0.307268,37.929628,61.819611,91.214767,38.554215,52.660552,0.991465,0.419068,0.572397,58.332965,0.634054,63.951229,0.829268,34,0.098039,5,0.901961,46,0.170732,7,0.871795,0.829268,0.85,0.735462,0.949067,0.941686,0.869565,0.138336,0.861664,0.130435,0.869649,0.869565,0.869189,0.735462,0.949067,0.95264,0.867308,0.869565,0.007,0,0.00669,0.000033,6.69,0.033,5535,139180,18070,100,78.804348,?,?,?
R_data_frame,6,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,827,91,82,9,0,90.10989,9.89011,0,0.798027,0.166055,0.279609,33.567408,56.195264,90.361617,37.823272,52.538345,0.992985,0.41564,0.577344,62.522949,0.687065,69.191932,0.829268,34,0.04,2,0.96,48,0.170732,7,0.944444,0.829268,0.883117,0.803099,0.941951,0.953915,0.901099,0.111831,0.888169,0.098901,0.905039,0.901099,0.900243,0.803099,0.941951,0.939791,0.898701,0.901099,0.007,0,0.006436,0.000035,6.436,0.035,5535,139345,17905,98.901099,78.021978,?,?,?
R_data_frame,6,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,827,91,77,14,0,84.615385,15.384615,0,0.687898,0.21343,0.340474,43.144172,68.427859,90.361617,51.524356,38.837262,0.992985,0.566202,0.426783,53.692434,0.590027,59.419514,0.804878,33,0.12,6,0.88,44,0.195122,8,0.846154,0.804878,0.825,0.688583,0.898049,0.905202,0.846154,0.161276,0.838724,0.153846,0.846154,0.846154,0.845739,0.688583,0.898049,0.897414,0.843873,0.846154,0.006,0,0.006546,0.000033,6.546,0.033,5535,139345,17905,97.802198,81.318681,?,?,?
R_data_frame,7,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,80,12,0,86.956522,13.043478,0,0.737268,0.191721,0.323608,38.792338,65.10711,91.214767,46.338811,44.875956,0.991465,0.503683,0.487782,57.738916,0.627597,63.299966,0.878049,36,0.137255,7,0.862745,44,0.121951,5,0.837209,0.878049,0.857143,0.737976,0.927308,0.925771,0.869565,0.128771,0.871229,0.130435,0.870886,0.869565,0.869814,0.737976,0.927308,0.928417,0.868571,0.869565,0.008,0,0.007791,0.000033,7.791,0.033,5535,139180,18070,96.73913,74.456522,?,?,?
R_data_frame,7,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211013.1108,826,92,80,12,0,86.956522,13.043478,0,0.734743,0.185481,0.304347,37.529665,61.232067,91.214767,39.226264,51.988503,0.991465,0.426372,0.565092,58.918519,0.640419,64.59318,0.829268,34,0.098039,5,0.901961,46,0.170732,7,0.871795,0.829268,0.85,0.735462,0.947394,0.94071,0.869565,0.138336,0.861664,0.130435,0.869649,0.869565,0.869189,0.735462,0.947394,0.948935,0.867308,0.869565,0.007,0,0.006889,0.000033,6.889,0.033,5535,139180,18070,100,80.434783,?,?,?
